公司名稱,地區,資本額,公司人數,招募人數 
奕力通信科技股份有限公司,台北市中山區,13720000,暫不提供,0
台灣佛羅米科技有限公司,台北市大安區,13700000,暫不提供,0
英屬維京群島商昱心科技發展股份有限公司台北分公司,台北市大安區,13700000,暫不提供,0
台灣進達科貿股份有限公司,台北市中山區,13500000,暫不提供,0
安瑟數位股份有限公司,台北市中正區,13500000,18,0
博樂資訊服務股份有限公司,台北市文山區,13500000,35,0
愛料理_寶利拾股份有限公司,台北市中正區,13420000,暫不提供,9
瑞富國際資訊股份有限公司,台北市內湖區,13200000,30,6
科文科技有限公司,台北市內湖區,13000000,7,0
天龍安全科技股份有限公司,台北市中正區,13000000,10,0
米菲多媒體股份有限公司,台北市中山區,13000000,20,0
沐恩科技股份有限公司,台北市大安區,13000000,19,0
量子遊戲股份有限公司,台北市大安區,13000000,10,0
英菲達科技股份有限公司,台北市大同區,13000000,暫不提供,0
元威資訊科技股份有限公司,台北市南港區,13000000,15,3
沐恩科技股份有限公司,台北市大安區,13000000,19,0
量子遊戲股份有限公司,台北市大安區,13000000,10,0
英菲達科技股份有限公司,台北市大同區,13000000,暫不提供,0
台灣天馬科技股份有限公司,台北市中山區,12600000,暫不提供,0
富捷資訊科技有限公司,台北市中山區,12600000,20,0
佳位科技股份有限公司,台北市中山區,12500000,20,0
十三行互動有限公司,台北市中山區,12500000,35,0
時創科技股份有限公司,台北市大安區,12500000,10,0
狂點軟體開發股份有限公司,台北市內湖區,12500000,15,4
觔斗雲聯網科技股份有限公司,台北市大安區,12500000,暫不提供,11
襁褓科技股份有限公司,台北市大安區,12500000,暫不提供,0
智林國際股份有限公司,台北市內湖區,12500000,暫不提供,0
高知股份有限公司,台北市中正區,12100000,10,0
荷蘭商益華國際電腦科技股份有限公司台灣分公司_Cadence,台北市松山區,12100000,410,27
全備資訊科技股份有限公司,台北市大安區,12000000,20,0
台灣陽光雲有限公司,台北市大安區,12000000,50,0
動能無限科技股份有限公司,台北市萬華區,12000000,12,0
嘉龍資訊股份有限公司,台北市松山區,12000000,暫不提供,0
仁通資訊股份有限公司,台北市內湖區,12000000,20,0
威華達資訊有限公司,台北市中正區,12000000,60,0
鈞暘科技有限公司,台北市松山區,12000000,5,0
IIOT_愛物聯股份有限公司,台北市松山區,12000000,10,0
學琳科技股份有限公司,台北市內湖區,12000000,20,0
維恆實業有限公司,台北市大安區,12000000,10,0
Gogolook_走著瞧股份有限公司,台北市中正區,12000000,60,0
寧邦安全系統工程股份有限公司,台北市松山區,12000000,暫不提供,0
振軒科技股份有限公司,台北市內湖區,12000000,12,0
博谷網股份有限公司,台北市松山區,12000000,12,2
振興發科技有限公司,台北市中正區,12000000,60,5
奕瑞科技有限公司,台北市內湖區,12000000,20,1
數位資安系統股份有限公司,台北市內湖區,12000000,30,7
聯誠科技股份有限公司,台北市中正區,12000000,11,3
翰吉科技有限公司,台北市南港區,12000000,24,0
韓商三星能源材料股份有限公司台灣分公司,台北市內湖區,12000000,42,0
世代流通資訊股份有限公司,台北市信義區,12000000,20,0
禾茂國際企業有限公司,台北市大同區,12000000,暫不提供,0
群泰科技股份有限公司,台北市內湖區,12000000,20,0
千機科技股份有限公司,台北市中正區,12000000,20,0
環友科技股份有限公司,台北市內湖區,12000000,15,0
拓思資訊股份有限公司,台北市中正區,12000000,20,0
創亮科技顧問股份有限公司,台北市內湖區,12000000,20,0
奕瑞科技有限公司,台北市內湖區,12000000,20,1
樂高電腦股份有限公司,台北市萬華區,12000000,暫不提供,2
振興發科技有限公司,台北市中正區,12000000,60,5
捷東股份有限公司,台北市中正區,12000000,33,2
勝勢科技股份有限公司,台北市士林區,12000000,10,1
艾力特科技有限公司,台北市中山區,12000000,50,28
電獺股份有限公司,台北市松山區,12000000,50,6
香港商創優有限公司台灣分公司,台北市信義區,12000000,45,11
蓋亞資訊有限公司,台北市內湖區,12000000,暫不提供,5
掘夢網股份有限公司,台北市松山區,12000000,40,9
博谷網股份有限公司,台北市松山區,12000000,12,2
布魯科技有限公司,台北市中山區,12000000,暫不提供,9
慧景科技股份有限公司,台北市中正區,12000000,16,6
群創智能股份有限公司,台北市信義區,12000000,暫不提供,1
珈特科技股份有限公司,台北市中山區,12000000,25,3
立紘數位科技股份有限公司,台北市中正區,12000000,25,0
聯成數網股份有限公司,台北市大同區,12000000,11,3
睿智教育股份有限公司,台北市松山區,12000000,10,3
網邑國際股份有限公司,台北市松山區,12000000,10,0
宏傑資訊股份有限公司,台北市大安區,12000000,5,0
達愉軟件科技有限公司,台北市內湖區,11950000,暫不提供,3
好口杯股份有限公司,台北市內湖區,11600000,9,5
寫意達有限公司,台北市信義區,11500000,14,14
昌漢科技股份有限公司,台北市中正區,11500000,暫不提供,0
台灣特瑞仕半導體股份有限公司,台北市南港區,11500000,12,0
明訊電腦股份有限公司,台北市大安區,11050000,16,0
鳴醫股份有限公司,台北市內湖區,11000000,9,0
三極通信有限公司,台北市中正區,11000000,10,0
宜優科技股份有限公司,台北市中正區,11000000,50,0
昇雲科技有限公司,台北市松山區,11000000,暫不提供,0
晟富科技有限公司,台北市中正區,11000000,9,0
順為信息有限公司,台北市信義區,11000000,暫不提供,0
遠景多媒體有限公司,台北市南港區,11000000,18,1
"HUNG YANG SOFTWARE TECH. CO., LTD._鴻揚科技有限公司",台北市南港區,11000000,150,9
AsiaYo_亞洲遊科技股份有限公司,台北市大安區,11000000,70,5
恩克斯網路科技股份有限公司,台北市內湖區,11000000,暫不提供,0
圖策科技股份有限公司,台北市松山區,10560000,暫不提供,4
典益股份有限公司,台北市松山區,10500000,8,0
互邦科技股份有限公司,台北市松山區,10500000,26,0
易買購科技有限公司,台北市松山區,10500000,暫不提供,0
大嘉科技股份有限公司,台北市士林區,10500000,10,5
專羿行動股份有限公司,台北市信義區,10500000,暫不提供,6
潤達科技股份有限公司,台北市中山區,10500000,8,0
艾瑞爾網路股份有限公司,台北市南港區,10300000,25,10
亞路科技股份有限公司,台北市中正區,10000000,6,0
跨買_貝殼島有限公司,台北市松山區,10000000,暫不提供,0
甫曉科技股份有限公司,台北市大安區,10000000,10,0
宏洲科技有限公司,台北市大同區,10000000,60,0
凌全科技股份有限公司,台北市中正區,10000000,暫不提供,0
薩摩亞商絕勝國際股份有限公司,台北市內湖區,10000000,50,0
佳銓電子有限公司,台北市北投區,10000000,暫不提供,0
台灣海耶克股份有限公司,台北市大安區,10000000,11,0
宏立有限公司,台北市內湖區,10000000,20,0
盈喬互娛科技有限公司,台北市萬華區,10000000,100,0
綠點能創股份有限公司,台北市中山區,10000000,20,0
宜龍股份有限公司,台北市北投區,10000000,46,0
絕色時尚股份有限公司,台北市松山區,10000000,30,0
崴暌股份有限公司,台北市大安區,10000000,10,0
普瑞德國際有限公司,台北市信義區,10000000,暫不提供,0
耀迅國際科技有限公司,台北市松山區,10000000,暫不提供,0
台灣日立化成國際股份有限公司,台北市中山區,10000000,80,0
唐之律股份有限公司,台北市內湖區,10000000,10,0
渠遊科技有限公司,台北市內湖區,10000000,12,0
智慧光資訊服務股份有限公司,台北市大安區,10000000,12,0
適三維科技股份有限公司,台北市中山區,10000000,10,0
峰業科技有限公司,台北市中山區,10000000,10,0
龍翔網路有限公司,台北市大同區,10000000,8,0
迪威智能股份有限公司,台北市大安區,10000000,5,0
遺傳軌跡股份有限公司,台北市南港區,10000000,6,0
鍵元科技股份有限公司,台北市大安區,10000000,70,0
祥秀工業有限公司,台北市大安區,10000000,35,0
台灣電感科技股份有限公司,台北市內湖區,10000000,15,0
台灣日電產科寶電子股份有限公司,台北市大安區,10000000,6,0
雅富仕科技股份有限公司,台北市松山區,10000000,9,0
寶船科技股份有限公司,台北市北投區,10000000,300,0
凱媛電子有限公司,台北市南港區,10000000,5,0
聯創數位科技有限公司,台北市松山區,10000000,6,0
尚揚峰互聯有限公司,台北市松山區,10000000,30,0
薩摩亞商富基電子股份有限公司台灣分公司,台北市中山區,10000000,150,0
宏立有限公司,台北市內湖區,10000000,20,0
耀迅國際科技有限公司,台北市松山區,10000000,暫不提供,0
宜龍股份有限公司,台北市北投區,10000000,46,0
絕色時尚股份有限公司,台北市松山區,10000000,30,0
四合願股份有限公司,台北市大同區,10000000,33,0
台灣日立化成國際股份有限公司,台北市中山區,10000000,80,0
崴暌股份有限公司,台北市大安區,10000000,10,0
僑巨資訊企業有限公司,台北市中山區,10000000,10,0
百榮資訊股份有限公司,台北市大安區,10000000,暫不提供,0
尚鋒企業股份有限公司,台北市松山區,10000000,16,0
台灣電感科技股份有限公司,台北市內湖區,10000000,15,0
祥秀工業有限公司,台北市大安區,10000000,35,0
鍵元科技股份有限公司,台北市大安區,10000000,70,0
華泰電信工程股份有限公司,台北市中正區,10000000,20,0
譜迅資訊股份有限公司,台北市大安區,10000000,20,0
豐田生技資訊股份有限公司,台北市萬華區,10000000,10,0
翔久國際企業有限公司,台北市中山區,10000000,10,0
瘋狂概念股份有限公司,台北市南港區,10000000,20,0
新安資訊股份有限公司,台北市中正區,10000000,12,0
玉山數位國際股份有限公司,台北市大安區,10000000,8,0
智網通科技股份有限公司,台北市大安區,10000000,27,0
威技資訊股份有限公司,台北市南港區,10000000,12,0
禾大陞股份有限公司,台北市內湖區,10000000,暫不提供,0
聚耀科技股份有限公司,台北市中山區,10000000,暫不提供,0
曜發科技股份有限公司,台北市中山區,10000000,20,0
鋐廣科技有限公司,台北市松山區,10000000,5,0
寶船科技股份有限公司,台北市北投區,10000000,300,0
凱媛電子有限公司,台北市南港區,10000000,5,0
台灣日電產科寶電子股份有限公司,台北市大安區,10000000,6,0
雅富仕科技股份有限公司,台北市松山區,10000000,9,0
尚揚峰互聯有限公司,台北市松山區,10000000,30,0
聯創數位科技有限公司,台北市松山區,10000000,6,0
薩摩亞商富基電子股份有限公司台灣分公司,台北市中山區,10000000,150,0
海悅電訊有限公司,台北市松山區,10000000,8,0
